step,6576logit,91logit
6,1.8203125,18.375
6,1.8203125,18.375
6,1.8203125,18.375
6,3.375,13.8125
6,3.375,13.8125
6,3.375,13.8125
6,3.375,13.8125
6,3.375,13.8125
6,3.5625,15.6875
6,3.5625,15.6875
6,3.5625,15.6875
6,3.5625,15.6875
6,3.5625,15.6875
6,0.99609375,16.875
6,0.99609375,16.875
6,0.99609375,16.875
6,0.99609375,16.875
6,0.99609375,16.875
6,2.875,16.125
6,2.875,16.125
6,2.875,16.125
6,2.875,16.125
6,2.875,16.125
6,2.6875,18.875
6,2.6875,18.875
6,2.6875,18.875
6,2.6875,18.875
6,2.6875,18.875
6,2.53125,19.0
6,2.53125,19.0
6,2.53125,19.0
6,2.53125,19.0
6,2.53125,19.0
6,2.890625,17.625
6,2.890625,17.625
6,2.890625,17.625
6,2.890625,17.625
6,2.890625,17.625
6,3.203125,14.125
6,3.203125,14.125
6,3.203125,14.125
6,3.203125,14.125
6,3.203125,14.125
6,3.078125,18.75
6,3.078125,18.75
6,3.078125,18.75
6,3.078125,18.75
6,3.078125,18.75
6,2.859375,20.375
6,2.859375,20.375
6,2.859375,20.375
6,2.859375,20.375
6,2.953125,20.25
6,3.15625,18.625
6,2.4375,18.875
6,2.4375,18.875
6,2.4375,18.875
6,5.125,20.25
6,5.125,20.25
6,5.125,20.25
6,5.125,20.25
6,5.125,20.25
6,4.15625,14.0625
6,4.15625,14.0625
6,4.15625,14.0625
6,4.15625,14.0625
6,4.15625,14.0625
6,2.140625,16.5
6,2.140625,16.5
6,2.140625,16.5
6,2.140625,16.5
6,2.140625,16.5
6,0.404296875,18.875
6,0.404296875,18.875
6,0.404296875,18.875
6,0.404296875,18.875
6,0.404296875,18.875
6,2.359375,18.625
6,2.359375,18.625
6,2.359375,18.625
6,2.359375,18.625
6,2.359375,18.625
6,2.59375,18.25
6,2.59375,18.25
6,2.59375,18.25
6,2.59375,18.25
6,2.59375,18.25
6,3.5625,18.0
6,3.5625,18.0
6,3.5625,18.0
6,3.5625,18.0
6,3.5625,18.0
6,3.1875,15.1875
6,3.1875,15.1875
6,3.1875,15.1875
6,3.1875,15.1875
6,3.1875,15.1875
6,1.3125,16.125
6,1.3125,16.125
6,1.3125,16.125
6,1.3125,16.125
6,1.3125,16.125
6,2.671875,15.5
6,2.671875,15.5
6,2.671875,15.5
6,2.671875,15.5
6,2.671875,15.5
6,1.34375,16.75
6,1.34375,16.75
6,1.34375,16.75
6,1.34375,16.75
6,1.34375,16.75
6,3.34375,17.75
6,3.34375,17.75
6,3.34375,17.75
6,3.34375,17.75
6,3.34375,17.75
6,3.015625,17.875
6,3.015625,17.875
6,3.015625,17.875
6,3.015625,17.875
6,3.015625,17.875
6,1.0390625,16.875
6,1.0390625,16.875
6,1.0390625,16.875
6,1.0390625,16.875
6,1.0390625,16.875
6,2.703125,17.5
6,2.703125,17.5
6,2.828125,18.25
6,1.453125,19.125
6,1.453125,19.125
6,0.380859375,15.25
6,2.703125,17.5
6,2.703125,17.5
6,2.703125,17.5
6,1.25,19.75
6,3.6875,19.75
6,3.6875,19.75
6,3.6875,19.75
6,3.1875,16.375
6,3.1875,16.375
6,3.1875,16.375
6,3.1875,16.375
6,3.1875,16.375
6,2.203125,15.875
6,2.203125,15.875
6,2.203125,15.875
6,2.203125,15.875
6,2.203125,15.875
6,1.6640625,18.375
6,1.6640625,18.375
6,1.6640625,18.375
6,1.6640625,18.375
6,1.6640625,18.375
6,2.328125,17.875
6,2.328125,17.875
6,2.328125,17.875
6,2.328125,17.875
6,2.328125,17.875
6,2.3125,18.375
6,2.3125,18.375
6,2.3125,18.375
6,2.3125,18.375
6,2.3125,18.375
6,2.4375,17.25
6,2.4375,17.25
6,2.4375,17.25
6,2.4375,17.25
6,2.4375,17.25
6,1.5625,15.6875
6,1.5625,15.6875
6,1.5625,15.6875
6,1.5625,15.6875
6,1.5625,15.6875
6,3.125,21.5
6,3.125,21.5
6,3.125,21.5
6,3.125,21.5
6,3.125,21.5
6,3.15625,19.125
6,3.15625,19.125
6,3.15625,19.125
6,3.15625,19.125
6,3.15625,19.125
6,1.5703125,17.0
6,1.5703125,17.0
6,1.5703125,17.0
6,1.5703125,17.0
6,1.5703125,17.0
6,2.921875,18.25
6,2.921875,18.25
6,2.921875,18.25
6,2.921875,18.25
6,2.921875,18.25
6,2.703125,18.875
6,2.703125,18.875
6,2.703125,18.875
6,2.703125,18.875
6,2.703125,18.875
6,3.09375,18.5
6,3.09375,18.5
6,3.09375,18.5
6,3.09375,18.5
6,3.09375,18.5
6,2.578125,15.625
6,2.578125,15.625
6,2.578125,15.625
6,2.578125,15.625
6,2.578125,15.625
6,2.5,17.875
6,2.5,17.875
6,2.5,17.875
6,2.5,17.875
6,2.5,17.875
6,2.515625,18.0
6,1.453125,19.125
6,1.453125,19.125
6,2.828125,18.25
6,2.515625,18.0
6,2.515625,18.0
6,2.515625,18.0
6,2.515625,18.0
6,3.953125,21.375
6,2.9375,17.75
6,2.9375,17.75
6,2.828125,18.25
6,2.8125,17.75
6,0.322265625,15.25
6,0.322265625,15.25
6,2.921875,18.125
6,2.015625,17.875
6,2.8125,17.75
6,0.380859375,15.25
6,2.859375,17.625
6,1.921875,18.75
6,1.953125,21.375
6,1.953125,21.375
6,2.765625,17.5
6,2.765625,17.5
6,2.765625,17.5
6,2.765625,17.5
6,2.765625,17.5
6,3.328125,21.625
6,3.328125,21.625
6,3.328125,21.625
6,3.328125,21.625
6,3.328125,21.625
6,3.078125,19.125
6,3.078125,19.125
6,3.078125,19.125
6,3.078125,19.125
6,3.078125,19.125
6,2.609375,13.375
6,2.609375,13.375
6,2.609375,13.375
6,2.609375,13.375
6,2.609375,13.375
6,3.484375,17.75
6,3.484375,17.75
6,3.484375,17.75
6,3.484375,17.75
6,3.484375,17.75
6,1.859375,17.375
6,1.859375,17.375
6,1.859375,17.375
6,1.859375,17.375
6,1.859375,17.375
6,2.953125,19.125
6,2.953125,19.125
6,2.953125,19.125
6,2.953125,19.125
6,2.953125,19.125
6,3.515625,15.0625
6,3.515625,15.0625
6,3.515625,15.0625
6,3.515625,15.0625
6,3.515625,15.0625
6,2.703125,21.875
6,2.703125,21.875
6,2.703125,21.875
6,2.703125,21.875
6,2.703125,21.875
6,3.390625,17.5
6,3.390625,17.5
6,3.390625,17.5
6,3.390625,17.5
6,3.390625,17.5
6,4.46875,15.75
6,4.46875,15.75
6,4.46875,15.75
6,4.46875,15.75
6,4.46875,15.75
6,2.625,14.75
6,2.921875,14.875
6,2.921875,14.875
6,2.921875,14.875
6,2.921875,14.875
6,2.921875,14.875
6,-0.142578125,16.625
6,-0.142578125,16.625
6,-0.142578125,16.625
6,-0.142578125,16.625
6,-0.142578125,16.625
6,1.6015625,18.375
6,1.6015625,18.375
6,1.6015625,18.375
6,1.6015625,18.375
6,2.03125,18.0
6,2.03125,18.0
6,2.625,14.75
6,1.921875,18.875
6,2.015625,17.875
6,1.921875,18.875
6,2.625,14.75
6,2.046875,17.875
6,1.6484375,16.625
6,2.265625,17.625
6,2.265625,17.625
6,2.265625,17.625
6,2.265625,17.625
6,2.265625,17.625
6,3.25,14.875
6,3.25,14.875
6,3.25,14.875
6,3.25,14.875
6,3.25,14.875
6,3.140625,17.625
6,3.140625,17.625
6,3.140625,17.625
6,3.140625,17.625
6,3.140625,17.625
6,2.5,18.25
6,2.5,18.25
6,2.5,18.25
6,1.8359375,18.875
6,2.5,18.25
6,1.8359375,18.875
6,2.5,18.25
6,4.3125,16.125
6,4.3125,16.125
6,2.625,14.8125
6,4.3125,16.125
6,2.625,14.8125
6,4.3125,16.125
6,4.3125,16.125
6,3.640625,16.125
6,3.640625,16.125
6,3.640625,16.125
6,3.640625,16.125
6,3.640625,16.125
6,3.671875,18.375
6,3.671875,18.375
6,3.671875,18.375
6,3.671875,18.375
6,3.671875,18.375
6,2.0,19.0
6,2.0,19.0
6,2.0,19.0
6,2.0,19.0
6,2.0,19.0
6,3.046875,15.1875
6,3.046875,15.1875
6,3.046875,15.1875
6,3.046875,15.1875
6,3.046875,15.1875
6,1.5390625,16.375
6,1.953125,21.875
6,1.953125,21.875
6,3.203125,18.5
6,1.5390625,16.375
6,1.875,18.375
6,1.875,18.375
6,3.203125,18.125
6,3.203125,18.125
6,3.203125,18.125
6,3.203125,18.125
6,1.5390625,16.375
6,2.0625,18.375
6,3.203125,18.5
6,1.53125,16.5
6,3.34375,19.375
6,3.34375,19.375
6,1.203125,19.625
6,3.328125,18.0
6,2.703125,20.5
6,3.140625,18.625
6,3.140625,18.625
6,2.625,20.5
6,4.03125,21.375
6,1.203125,19.625
6,3.1875,19.375
6,3.1875,19.375
6,3.1875,19.375
6,2.65625,18.375
6,2.65625,18.375
6,2.875,22.375
6,2.875,22.375
6,2.875,22.375
6,2.828125,18.125
6,4.03125,21.375
6,1.203125,19.625
6,2.0625,18.375
6,3.171875,23.25
6,2.875,22.625
6,2.78125,14.3125
6,1.25,19.75
6,2.21875,17.625
6,2.140625,18.5
6,1.3828125,20.0
6,4.03125,21.375
6,4.03125,21.375
6,2.65625,20.625
6,2.65625,20.625
6,2.65625,20.625
6,3.09375,19.125
6,1.3359375,20.125
6,1.3359375,20.125
6,3.125,19.0
6,3.125,19.0
6,3.828125,20.25
6,2.78125,18.375
6,2.78125,18.375
6,3.546875,17.25
6,2.21875,17.625
6,1.546875,20.0
6,2.21875,17.625
6,1.546875,20.0
6,3.46875,18.5
6,3.46875,18.5
6,3.828125,20.25
6,3.125,19.0
6,3.125,19.0
6,3.203125,18.375
6,3.828125,20.25
6,3.609375,17.375
6,3.609375,17.375
6,3.609375,17.375
6,3.609375,17.375
6,1.4140625,18.125
6,3.890625,20.375
6,3.890625,20.375
6,2.625,14.5
6,3.390625,15.75
6,2.625,14.5
6,3.390625,15.75
6,2.625,14.5
6,3.390625,15.75
6,3.234375,18.5
6,3.390625,15.75
6,3.234375,18.5
6,2.21875,17.625
6,2.640625,15.6875
6,2.21875,17.625
6,2.28125,16.125
6,2.609375,14.4375
6,2.265625,15.9375
6,3.265625,15.6875
6,2.890625,15.625
6,3.609375,15.5
6,3.609375,15.5
6,1.140625,18.125
6,1.140625,18.125
6,1.140625,18.125
6,2.890625,15.625
6,2.28125,16.125
6,2.28125,16.125
6,2.28125,16.125
6,2.359375,15.875
6,2.359375,15.875
6,2.359375,15.875
6,2.46875,15.9375
6,3.0,15.125
6,3.0,15.125
6,3.453125,15.125
6,3.453125,15.125
6,2.28125,15.9375
6,3.453125,15.125
6,3.453125,15.125
6,3.453125,15.125
6,3.234375,18.875
6,1.4140625,18.125
6,2.21875,16.75
6,2.90625,15.6875
6,2.90625,15.6875
6,3.359375,15.375
6,3.359375,15.375
6,3.359375,15.375
6,0.734375,17.75
6,0.5703125,16.25
6,3.015625,15.0
6,3.25,18.75
6,3.25,18.75
6,3.25,18.75
6,3.25,18.75
6,2.140625,16.875
6,2.140625,16.875
6,2.140625,16.875
6,0.55859375,16.375
6,0.55859375,16.375
6,3.40625,13.5
6,2.265625,17.125
6,2.265625,17.125
6,3.0,15.1875
6,2.265625,17.125
6,3.0,15.1875
6,2.265625,17.125
6,3.421875,14.625
6,3.421875,14.625
6,0.8515625,17.875
6,0.8515625,17.875
6,0.8515625,17.875
6,0.8515625,17.875
6,0.5703125,16.25
6,2.0,16.875
6,2.0,16.875
6,3.34375,19.0
6,3.34375,19.0
6,3.109375,14.9375
6,1.578125,17.875
6,3.359375,13.25
6,1.578125,17.875
6,3.359375,13.25
6,3.359375,13.25
6,3.359375,13.25
6,2.734375,14.9375
6,2.734375,14.9375
6,0.58984375,16.25
6,2.4375,18.25
6,3.34375,14.375
6,2.4375,18.25
6,3.34375,14.375
6,3.34375,14.375
6,3.34375,19.0
6,3.34375,19.0
6,3.109375,14.9375
6,1.4140625,17.625
6,2.53125,14.9375
6,2.53125,14.9375
6,2.53125,14.9375
6,0.373046875,18.0
6,0.373046875,18.0
6,2.4375,18.25
6,2.4375,18.25
6,2.4375,18.25
6,2.984375,15.9375
6,3.28125,19.125
6,2.765625,16.75
6,2.765625,16.75
6,3.296875,14.75
6,3.296875,14.75
6,3.296875,14.75
6,2.796875,17.875
6,3.75,18.375
6,3.75,18.375
6,3.75,18.375
6,2.890625,17.875
6,2.890625,17.875
6,2.9375,16.5
6,2.9375,16.5
6,2.9375,16.5
6,3.734375,17.625
6,2.984375,15.875
6,2.984375,15.875
6,2.984375,15.875
6,2.984375,15.875
6,2.234375,17.75
6,2.234375,17.75
6,2.234375,17.75
6,4.0625,17.5
6,4.0625,17.5
6,2.296875,18.0
6,2.296875,18.0
6,2.3125,19.75
6,2.3125,19.75
6,1.6015625,18.375
6,1.765625,17.625
6,1.765625,17.625
6,1.765625,17.625
6,1.765625,17.625
6,1.765625,17.625
6,2.59375,18.25
6,2.59375,18.25
6,2.59375,18.25
6,2.59375,18.25
6,3.703125,18.125
6,2.59375,18.25
6,3.703125,18.125
6,1.171875,17.125
6,1.171875,17.125
6,2.640625,17.375
6,1.171875,17.125
6,2.640625,17.375
6,1.171875,17.125
6,1.171875,17.125
6,2.96875,19.5
6,2.96875,19.5
6,2.96875,19.5
6,2.96875,19.5
6,2.96875,19.5
6,2.625,12.8125
6,2.625,12.8125
6,2.625,12.8125
6,2.625,12.8125
6,2.625,12.8125
6,0.77734375,17.125
6,0.77734375,17.125
6,0.77734375,17.125
6,0.77734375,17.125
6,0.77734375,17.125
6,2.296875,21.375
6,2.296875,21.375
6,2.296875,21.375
6,2.296875,21.375
6,2.765625,17.875
6,2.765625,17.875
6,0.10009765625,18.125
6,0.10009765625,18.125
6,0.10009765625,18.125
6,2.03125,19.75
6,0.10009765625,18.125
6,2.09375,19.625
6,2.09375,19.625
6,0.373046875,18.0
6,0.373046875,18.0
6,3.734375,17.625
6,3.734375,17.625
6,2.71875,15.125
6,2.71875,15.125
6,1.6484375,17.625
6,1.6484375,17.625
6,3.484375,17.625
6,3.484375,17.625
6,3.484375,17.625
6,3.484375,17.625
6,0.330078125,18.0
6,2.640625,17.375
6,2.640625,17.375
6,2.640625,17.375
6,4.125,20.75
6,0.07080078125,18.0
6,3.71875,19.125
6,3.71875,19.125
6,3.71875,19.125
6,2.65625,15.3125
6,2.65625,15.3125
6,3.4375,17.375
6,3.578125,22.0
6,3.578125,22.0
6,3.578125,22.0
6,3.984375,20.75
6,3.984375,20.75
6,3.984375,20.75
6,3.984375,20.75
6,3.984375,16.0
6,3.984375,16.0
6,3.984375,16.0
6,1.953125,21.875
6,1.953125,21.875
6,1.953125,21.875
6,2.203125,15.375
6,2.203125,15.375
6,2.203125,15.375
6,2.203125,15.375
6,2.203125,15.375
6,3.96875,22.125
6,3.96875,22.125
6,3.96875,22.125
6,3.96875,22.125
6,3.96875,22.125
6,2.46875,14.5
6,2.46875,14.5
6,2.46875,14.5
6,2.46875,14.5
6,2.46875,14.5
6,0.9453125,17.25
6,0.9453125,17.25
6,0.9453125,17.25
6,0.9453125,17.25
6,0.9453125,17.25
6,1.375,17.75
6,1.375,17.75
6,1.375,17.75
6,1.375,17.75
6,1.375,17.75
6,0.59765625,16.25
6,0.59765625,16.25
6,0.59765625,16.25
6,0.59765625,16.25
6,0.59765625,16.25
6,2.25,17.5
6,2.25,17.5
6,2.25,17.5
6,2.25,17.5
6,2.25,17.5
6,2.421875,17.5
6,2.421875,17.5
6,2.421875,17.5
6,2.421875,17.5
6,2.421875,17.5
6,1.2265625,16.75
6,1.2265625,16.75
6,1.2265625,16.75
6,1.2265625,16.75
6,1.2265625,16.75
6,1.640625,15.8125
6,1.640625,15.8125
6,3.53125,22.0
6,2.65625,15.3125
6,3.53125,22.0
6,3.015625,16.25
6,1.8671875,20.25
6,3.203125,14.1875
6,3.203125,14.1875
6,3.203125,14.1875
6,3.203125,14.1875
6,3.71875,19.125
6,3.71875,19.125
6,4.0,15.875
6,4.0,15.875
6,4.4375,18.375
6,4.4375,18.375
6,3.1875,16.125
6,3.1875,16.125
6,3.1875,16.125
6,3.328125,14.1875
6,2.6875,15.9375
6,2.6875,15.9375
6,2.171875,20.25
6,2.171875,20.25
6,2.171875,20.25
6,2.171875,20.25
6,3.078125,16.0
6,4.375,18.5
6,4.375,18.5
6,4.375,18.5
6,4.0625,14.75
6,2.59375,16.0
6,2.296875,21.375
6,1.0234375,18.375
6,2.59375,16.0
6,1.0234375,18.375
6,2.59375,16.0
6,1.0234375,18.375
6,1.375,20.75
6,1.0234375,18.375
6,1.375,20.75
6,1.0234375,18.375
6,1.375,20.75
6,3.109375,22.125
6,3.109375,22.125
6,3.109375,22.125
6,3.109375,22.125
6,3.109375,22.125
6,2.578125,19.375
6,3.671875,13.625
6,3.671875,13.625
6,3.671875,13.625
6,3.671875,13.625
6,3.671875,13.625
6,1.515625,20.875
6,4.1875,14.9375
6,4.1875,14.9375
6,4.1875,14.9375
6,4.1875,14.9375
6,2.828125,16.125
6,2.828125,16.125
6,1.3671875,20.75
6,2.84375,12.6875
6,2.84375,12.6875
6,2.8125,12.875
6,2.8125,12.875
6,2.8125,12.875
6,0.82421875,18.5
6,0.82421875,18.5
6,0.82421875,18.5
6,0.82421875,18.5
6,2.703125,15.875
6,2.703125,15.875
6,2.703125,15.875
6,2.765625,18.5
6,2.765625,18.5
6,2.890625,18.375
6,2.890625,18.375
6,2.890625,18.375
6,2.96875,15.6875
6,2.96875,15.6875
6,2.96875,15.6875
6,0.90234375,18.875
6,3.3125,17.625
6,3.3125,17.625
6,2.96875,15.6875
6,2.96875,15.6875
6,3.40625,19.0
6,3.1875,17.375
6,3.46875,18.75
6,3.46875,18.75
6,3.328125,17.75
6,3.328125,17.75
6,2.9375,15.375
6,3.46875,18.875
6,3.46875,18.875
6,2.6875,15.75
6,2.6875,15.75
6,2.734375,15.4375
6,2.734375,15.4375
6,2.734375,15.4375
6,2.734375,15.4375
6,2.8125,15.5625
6,2.8125,15.5625
6,2.8125,15.5625
6,1.5546875,18.75
6,2.390625,19.375
6,1.71875,19.0
6,1.71875,19.0
6,1.71875,19.0
6,2.578125,19.375
6,2.578125,19.375
6,2.578125,19.375
6,2.375,15.75
6,1.5546875,18.75
6,2.171875,15.8125
6,2.359375,15.875
6,2.359375,15.875
6,2.171875,15.8125
6,3.296875,17.5
6,3.296875,17.5
6,3.296875,17.5
6,3.375,17.5
6,3.375,17.5
6,3.03125,18.75
6,3.03125,18.75
6,1.640625,15.8125
6,1.640625,15.8125
6,1.640625,15.8125
6,3.046875,21.5
6,3.046875,21.5
6,3.046875,21.5
6,3.046875,21.5
6,3.046875,21.5
6,1.953125,19.75
6,1.953125,19.75
6,1.953125,19.75
6,1.953125,19.75
6,1.953125,19.75
6,4.59375,16.125
6,4.59375,16.125
6,4.59375,16.125
6,4.59375,16.125
6,4.59375,16.125
6,1.0625,17.0
6,1.0625,17.0
6,1.0625,17.0
6,1.0625,17.0
6,1.0625,17.0
6,0.6953125,16.25
6,0.6953125,16.25
6,0.6953125,16.25
6,0.6953125,16.25
6,0.6953125,16.25
6,2.4375,16.75
6,2.4375,16.75
6,2.4375,16.75
6,2.4375,16.75
6,2.4375,16.75
6,2.5,13.875
6,2.5,13.875
6,2.5,13.875
6,2.5,13.875
6,2.5,13.875
6,1.375,14.3125
6,1.375,14.3125
6,1.375,14.3125
6,1.375,14.3125
6,1.375,14.3125
6,2.109375,18.75
6,2.890625,18.5
6,2.109375,18.75
6,2.109375,18.75
6,2.109375,18.75
6,2.109375,18.75
6,2.359375,18.5
6,2.359375,18.5
6,2.359375,18.5
6,2.359375,18.5
6,2.359375,18.5
6,2.765625,19.25
6,2.765625,19.25
6,2.765625,19.25
6,2.765625,19.25
6,2.765625,19.25
6,2.84375,18.25
6,2.84375,18.25
6,2.84375,18.25
6,2.84375,18.25
6,2.84375,18.25
6,2.78125,17.875
6,2.78125,17.875
6,2.78125,17.875
6,2.78125,17.875
6,2.78125,17.875
6,2.265625,16.625
6,2.265625,16.625
6,2.265625,16.625
6,2.890625,18.5
6,3.03125,18.625
6,2.53125,14.8125
6,2.640625,14.9375
6,2.640625,14.9375
6,2.640625,14.9375
6,2.640625,14.9375
6,3.9375,14.8125
6,3.9375,14.8125
6,3.9375,14.8125
6,3.9375,15.1875
6,3.9375,15.1875
6,1.15625,16.5
6,1.2265625,16.375
6,1.1875,16.375
6,1.1875,16.375
6,1.1875,16.375
6,3.546875,20.875
6,3.40625,20.875
6,3.40625,20.875
6,3.578125,21.125
6,3.578125,21.125
6,3.125,16.0
6,3.125,16.0
6,3.125,16.0
6,3.3125,16.0
6,3.3125,16.0
6,2.859375,13.9375
6,2.859375,13.9375
6,2.859375,13.9375
6,2.71875,13.9375
6,2.71875,13.9375
6,1.828125,18.25
6,1.828125,18.25
6,1.828125,18.25
6,1.828125,18.25
6,1.7734375,18.125
6,5.59375,22.0
6,5.59375,22.0
6,5.59375,22.0
6,5.59375,22.0
6,5.59375,22.0
6,2.59375,17.375
6,2.59375,17.375
6,2.765625,17.75
6,2.765625,17.75
6,2.765625,17.75
6,2.265625,16.625
6,2.265625,16.625
6,3.171875,18.875
6,3.171875,18.875
6,3.171875,18.875
6,3.171875,18.875
6,3.171875,18.875
6,3.78125,14.9375
6,3.78125,14.9375
6,3.78125,14.9375
6,3.78125,14.9375
6,3.78125,14.9375
6,1.25,17.375
6,1.25,17.375
6,1.25,17.375
6,1.25,17.375
6,1.25,17.375
6,2.0625,14.4375
6,2.0625,14.4375
6,2.0625,14.4375
6,2.0625,14.4375
6,2.0625,14.4375
6,2.765625,14.0
6,2.765625,14.0
6,2.765625,14.0
6,2.765625,14.0
6,2.765625,14.0
6,2.703125,19.0
6,2.703125,19.0
6,2.703125,19.0
6,2.703125,19.0
6,2.703125,19.0
6,1.796875,16.875
6,1.796875,16.875
6,1.796875,16.875
6,1.796875,16.875
6,1.796875,16.875
6,4.4375,16.125
6,4.4375,16.125
6,4.4375,16.125
6,4.4375,16.125
6,4.4375,16.125
6,1.2109375,18.625
6,1.2109375,18.625
6,1.2109375,18.625
6,1.2109375,18.625
6,1.2109375,18.625
6,1.65625,17.625
6,1.65625,17.625
6,1.65625,17.625
6,1.65625,17.625
6,1.65625,17.625
6,3.078125,17.625
6,3.078125,17.625
6,3.078125,17.625
6,3.078125,17.625
6,3.078125,17.625
6,1.828125,17.5
6,1.828125,17.5
6,1.828125,17.5
6,1.828125,17.5
6,1.828125,17.5
6,2.703125,14.4375
6,2.703125,14.4375
6,2.703125,14.4375
6,2.703125,14.4375
6,2.703125,14.4375
6,3.609375,14.625
6,3.609375,14.625
6,3.609375,14.625
6,3.609375,14.625
6,3.609375,14.625
6,2.8125,18.0
6,2.8125,18.0
6,2.8125,18.0
6,2.8125,18.0
6,2.8125,18.0
6,0.5625,18.875
6,0.5625,18.875
6,0.5625,18.875
6,0.5625,18.875
6,0.5625,18.875
6,2.109375,17.0
6,2.109375,17.0
6,2.109375,17.0
6,2.109375,17.0
6,2.109375,17.0
6,3.15625,19.375
6,3.140625,19.125
6,3.140625,19.125
6,3.140625,19.125
6,3.140625,19.125
6,3.09375,19.5
6,3.09375,19.5
6,3.265625,19.875
6,3.265625,19.875
6,3.265625,19.875
6,2.890625,14.1875
6,2.609375,14.3125
6,2.609375,14.3125
6,2.609375,14.3125
6,2.75,14.4375
6,3.109375,19.125
6,3.109375,19.125
6,3.21875,19.125
6,3.21875,19.125
6,3.25,19.0
6,2.671875,14.9375
6,2.671875,14.9375
6,2.671875,14.9375
6,2.546875,14.875
6,2.546875,14.875
6,2.765625,14.0
6,2.96875,14.1875
6,2.96875,14.1875
6,2.96875,14.1875
6,2.96875,14.1875
6,1.9609375,13.3125
6,2.140625,13.5625
6,2.140625,13.5625
6,2.140625,13.5625
6,2.09375,13.625
6,0.83203125,20.5
6,0.83203125,20.5
6,0.83203125,20.5
6,0.83203125,20.5
6,0.83203125,20.5
6,3.1875,16.875
6,3.0625,16.75
6,3.0625,16.75
6,3.0625,16.75
6,3.0625,16.75
6,0.9296875,17.25
6,0.9296875,17.25
6,0.9296875,17.25
6,0.9296875,17.25
6,0.9296875,17.25
6,1.859375,18.0
6,1.859375,18.0
6,1.859375,18.0
6,1.859375,18.0
6,1.8203125,18.0
6,2.171875,19.875
6,2.171875,19.875
6,2.171875,19.875
6,2.171875,19.875
6,2.171875,19.875
6,3.65625,15.8125
6,3.65625,15.8125
6,3.65625,15.8125
6,3.65625,15.8125
6,3.640625,15.8125
6,2.578125,18.25
6,2.578125,18.25
6,2.578125,18.25
6,2.578125,18.25
6,2.578125,18.25
6,3.46875,18.75
6,3.46875,18.75
6,3.46875,18.75
6,3.46875,18.75
6,3.46875,18.75
6,2.84375,21.125
6,2.84375,21.125
6,2.84375,21.125
6,2.84375,21.125
6,2.84375,21.125
6,3.78125,18.75
6,3.78125,18.75
6,3.78125,18.75
6,3.78125,18.75
6,3.78125,18.75
6,0.50390625,17.25
6,0.50390625,17.25
6,0.50390625,17.25
6,0.50390625,17.25
6,0.50390625,17.25
6,3.84375,21.25
6,3.84375,21.25
6,3.84375,21.25
6,3.84375,21.25
6,3.84375,21.25
6,2.34375,20.625
6,2.34375,20.625
6,2.34375,20.625
6,2.34375,20.625
6,2.34375,20.625
6,2.046875,17.75
6,2.046875,17.75
6,2.046875,17.75
6,2.046875,17.75
6,2.046875,17.75
6,3.25,17.625
6,3.25,17.625
6,3.25,17.625
6,3.25,17.625
6,3.25,17.625
6,3.65625,16.375
6,3.65625,16.375
6,3.65625,16.375
6,3.65625,16.375
6,3.65625,16.375
6,1.8984375,17.25
6,1.8984375,17.25
6,1.8984375,17.25
6,1.8984375,17.25
6,1.8984375,17.25
6,2.421875,17.5
6,2.421875,17.5
6,2.421875,17.5
6,2.421875,17.5
6,2.421875,17.5
6,0.1669921875,19.25
6,0.1669921875,19.25
6,0.1669921875,19.25
6,0.1669921875,19.25
6,0.1669921875,19.25
6,3.65625,21.875
6,3.65625,21.875
6,3.65625,21.875
6,3.65625,21.875
6,3.65625,21.875
6,3.203125,18.0
6,3.203125,18.0
6,3.203125,18.0
6,3.203125,18.0
6,3.203125,18.0
6,1.3125,17.375
6,1.3125,17.375
6,1.3125,17.375
6,1.3125,17.375
6,1.3125,17.375
6,3.5625,14.4375
6,3.5625,14.4375
6,3.5625,14.4375
6,3.5625,14.4375
6,3.5625,14.4375
6,1.0859375,18.5
6,1.0859375,18.5
6,1.0859375,18.5
6,1.0859375,18.5
6,1.0859375,18.5
6,2.3125,17.5
6,2.3125,17.5
6,2.3125,17.5
6,2.3125,17.5
6,2.3125,17.5
6,2.8125,13.9375
6,2.8125,13.9375
6,2.8125,13.9375
6,2.8125,13.9375
6,2.8125,13.9375
6,3.578125,17.625
6,3.578125,17.625
6,3.578125,17.625
6,3.578125,17.625
6,3.578125,17.625
6,3.140625,16.5
6,3.140625,16.5
6,3.140625,16.5
6,3.140625,16.5
6,3.140625,16.5
6,0.95703125,17.25
6,0.95703125,17.25
6,0.95703125,17.25
6,0.95703125,17.25
6,0.95703125,17.25
6,2.59375,17.25
6,2.59375,17.25
6,2.59375,17.25
6,2.59375,17.25
6,2.59375,17.25
6,1.6796875,16.75
6,1.6796875,16.75
6,1.6796875,16.75
6,1.6796875,16.75
6,1.6796875,16.75
6,3.078125,15.25
6,3.078125,15.25
6,3.078125,15.25
6,3.078125,15.25
6,3.078125,15.25
6,1.765625,17.75
6,1.765625,17.75
6,1.765625,17.75
6,1.765625,17.75
6,1.765625,17.75
6,2.890625,20.875
6,2.890625,20.875
6,2.890625,20.875
6,2.890625,20.875
6,2.890625,20.875
6,1.9453125,17.875
6,1.9453125,17.875
6,1.9453125,17.875
6,1.9453125,17.875
6,1.9453125,17.875
6,2.8125,19.125
6,2.8125,19.125
6,2.8125,19.125
